di,dotmode,y,x,dur,subj,ntrials
1,2d,0.5078125,0.0,0.03333333333333333,ALL,128.0
1,2d,0.5,0.015,0.03333333333333333,ALL,14.0
1,2d,0.47530864197530864,0.03,0.03333333333333333,ALL,324.0
1,2d,0.4876543209876543,0.06,0.03333333333333333,ALL,324.0
1,2d,0.4968944099378882,0.12,0.03333333333333333,ALL,322.0
1,2d,0.53125,0.25,0.03333333333333333,ALL,320.0
1,2d,0.5650406504065041,0.5,0.03333333333333333,ALL,246.0
1,2d,0.5642857142857143,1.0,0.03333333333333333,ALL,140.0
2,2d,0.490625,0.0,0.05,ALL,320.0
2,2d,0.40625,0.015,0.05,ALL,32.0
2,2d,0.4735376044568245,0.03,0.05,ALL,718.0
2,2d,0.5419630156472262,0.06,0.05,ALL,703.0
2,2d,0.5845481049562682,0.12,0.05,ALL,686.0
2,2d,0.6858006042296072,0.25,0.05,ALL,662.0
2,2d,0.7813411078717201,0.5,0.05,ALL,686.0
2,2d,0.8803191489361702,1.0,0.05,ALL,376.0
3,2d,0.5148148148148148,0.0,0.08333333333333333,ALL,270.0
3,2d,0.7,0.015,0.08333333333333333,ALL,20.0
3,2d,0.537542662116041,0.03,0.08333333333333333,ALL,586.0
3,2d,0.6090750436300174,0.06,0.08333333333333333,ALL,573.0
3,2d,0.735191637630662,0.12,0.08333333333333333,ALL,574.0
3,2d,0.8273381294964028,0.25,0.08333333333333333,ALL,556.0
3,2d,0.9377224199288257,0.5,0.08333333333333333,ALL,562.0
3,2d,0.9883720930232558,1.0,0.08333333333333333,ALL,258.0
4,2d,0.49038461538461536,0.0,0.11666666666666667,ALL,312.0
4,2d,0.6,0.015,0.11666666666666667,ALL,20.0
4,2d,0.5918367346938775,0.03,0.11666666666666667,ALL,588.0
4,2d,0.6314935064935064,0.06,0.11666666666666667,ALL,616.0
4,2d,0.7216666666666667,0.12,0.11666666666666667,ALL,600.0
4,2d,0.8909090909090909,0.25,0.11666666666666667,ALL,605.0
4,2d,0.9716666666666667,0.5,0.11666666666666667,ALL,600.0
4,2d,1.0,1.0,0.11666666666666667,ALL,258.0
5,2d,0.5649717514124294,0.0,0.16666666666666666,ALL,354.0
5,2d,0.38461538461538464,0.015,0.16666666666666666,ALL,26.0
5,2d,0.6028571428571429,0.03,0.16666666666666666,ALL,700.0
5,2d,0.673134328358209,0.06,0.16666666666666666,ALL,670.0
5,2d,0.8283261802575107,0.12,0.16666666666666666,ALL,699.0
5,2d,0.9583333333333334,0.25,0.16666666666666666,ALL,672.0
5,2d,0.9809941520467836,0.5,0.16666666666666666,ALL,684.0
5,2d,1.0,1.0,0.16666666666666666,ALL,328.0
6,2d,0.4467455621301775,0.0,0.25,ALL,338.0
6,2d,0.72,0.015,0.25,ALL,25.0
6,2d,0.5838323353293413,0.03,0.25,ALL,668.0
6,2d,0.7073906485671192,0.06,0.25,ALL,663.0
6,2d,0.8407224958949097,0.12,0.25,ALL,609.0
6,2d,0.95260663507109,0.25,0.25,ALL,633.0
6,2d,0.9940298507462687,0.5,0.25,ALL,670.0
6,2d,1.0,1.0,0.25,ALL,306.0
7,2d,0.4689265536723164,0.0,0.36666666666666664,ALL,354.0
7,2d,0.6086956521739131,0.015,0.36666666666666664,ALL,23.0
7,2d,0.6236722306525038,0.03,0.36666666666666664,ALL,659.0
7,2d,0.7203513909224012,0.06,0.36666666666666664,ALL,683.0
7,2d,0.8477366255144033,0.12,0.36666666666666664,ALL,729.0
7,2d,0.9703504043126685,0.25,0.36666666666666664,ALL,742.0
7,2d,0.9972222222222222,0.5,0.36666666666666664,ALL,720.0
7,2d,1.0,1.0,0.36666666666666664,ALL,288.0
8,2d,0.5409356725146199,0.0,0.55,ALL,342.0
8,2d,0.5714285714285714,0.015,0.55,ALL,28.0
8,2d,0.6290097629009763,0.03,0.55,ALL,717.0
8,2d,0.757703081232493,0.06,0.55,ALL,714.0
8,2d,0.8924889543446245,0.12,0.55,ALL,679.0
8,2d,0.9784283513097073,0.25,0.55,ALL,649.0
8,2d,0.99375,0.5,0.55,ALL,640.0
8,2d,1.0,1.0,0.55,ALL,314.0
9,2d,0.4583333333333333,0.0,0.8166666666666667,ALL,264.0
9,2d,0.42857142857142855,0.015,0.8166666666666667,ALL,28.0
9,2d,0.6933797909407665,0.03,0.8166666666666667,ALL,574.0
9,2d,0.8003472222222222,0.06,0.8166666666666667,ALL,576.0
9,2d,0.9055374592833876,0.12,0.8166666666666667,ALL,614.0
9,2d,0.9717682020802377,0.25,0.8166666666666667,ALL,673.0
9,2d,0.9955621301775148,0.5,0.8166666666666667,ALL,676.0
9,2d,1.0,1.0,0.8166666666666667,ALL,360.0
10,2d,0.5,0.0,1.2166666666666666,ALL,98.0
10,2d,0.625,0.015,1.2166666666666666,ALL,8.0
10,2d,0.6917808219178082,0.03,1.2166666666666666,ALL,146.0
10,2d,0.7467532467532467,0.06,1.2166666666666666,ALL,154.0
10,2d,0.9054054054054054,0.12,1.2166666666666666,ALL,148.0
10,2d,0.972972972972973,0.25,1.2166666666666666,ALL,148.0
10,2d,0.9943181818181818,0.5,1.2166666666666666,ALL,176.0
10,2d,1.0,1.0,1.2166666666666666,ALL,32.0
11,2d,0.5833333333333334,0.015,1.8166666666666667,ALL,12.0
11,2d,0.6166666666666667,0.03,1.8166666666666667,ALL,60.0
11,2d,0.8387096774193549,0.06,1.8166666666666667,ALL,62.0
11,2d,0.9411764705882353,0.12,1.8166666666666667,ALL,68.0
11,2d,1.0,0.25,1.8166666666666667,ALL,60.0
11,2d,1.0,0.5,1.8166666666666667,ALL,60.0
11,2d,1.0,1.0,1.8166666666666667,ALL,48.0
12,2d,0.375,0.015,2.7,ALL,16.0
12,2d,0.6625,0.03,2.7,ALL,80.0
12,2d,0.8292682926829268,0.06,2.7,ALL,82.0
12,2d,0.9565217391304348,0.12,2.7,ALL,92.0
12,2d,1.0,0.25,2.7,ALL,100.0
12,2d,0.99,0.5,2.7,ALL,100.0
12,2d,1.0,1.0,2.7,ALL,80.0
13,2d,0.6428571428571429,0.015,4.016666666666667,ALL,28.0
13,2d,0.6785714285714286,0.03,4.016666666666667,ALL,140.0
13,2d,0.8714285714285714,0.06,4.016666666666667,ALL,140.0
13,2d,0.9428571428571428,0.12,4.016666666666667,ALL,140.0
13,2d,1.0,0.25,4.016666666666667,ALL,140.0
13,2d,1.0,0.5,4.016666666666667,ALL,140.0
13,2d,1.0,1.0,4.016666666666667,ALL,112.0
