di,dotmode,y,x,dur,subj,ntrials
1,2d,0.5078125,0.0,0.03333333333333333,ALL,128.0
1,2d,0.5,0.015,0.03333333333333333,ALL,14.0
1,2d,0.47530864197530864,0.03,0.03333333333333333,ALL,324.0
1,2d,0.4876543209876543,0.06,0.03333333333333333,ALL,324.0
1,2d,0.4968944099378882,0.12,0.03333333333333333,ALL,322.0
1,2d,0.53125,0.25,0.03333333333333333,ALL,320.0
1,2d,0.5650406504065041,0.5,0.03333333333333333,ALL,246.0
1,2d,0.5642857142857143,1.0,0.03333333333333333,ALL,140.0
2,2d,0.4875,0.0,0.05,ALL,160.0
2,2d,0.3333333333333333,0.015,0.05,ALL,18.0
2,2d,0.5051546391752577,0.03,0.05,ALL,388.0
2,2d,0.5013333333333333,0.06,0.05,ALL,375.0
2,2d,0.5194444444444445,0.12,0.05,ALL,360.0
2,2d,0.6205882352941177,0.25,0.05,ALL,340.0
2,2d,0.7101449275362319,0.5,0.05,ALL,414.0
2,2d,0.8220338983050848,1.0,0.05,ALL,236.0
3,2d,0.49375,0.0,0.06666666666666667,ALL,160.0
3,2d,0.5,0.015,0.06666666666666667,ALL,14.0
3,2d,0.43636363636363634,0.03,0.06666666666666667,ALL,330.0
3,2d,0.5884146341463414,0.06,0.06666666666666667,ALL,328.0
3,2d,0.656441717791411,0.12,0.06666666666666667,ALL,326.0
3,2d,0.7546583850931677,0.25,0.06666666666666667,ALL,322.0
3,2d,0.8897058823529411,0.5,0.06666666666666667,ALL,272.0
3,2d,0.9785714285714285,1.0,0.06666666666666667,ALL,140.0
4,2d,0.5148148148148148,0.0,0.08333333333333333,ALL,270.0
4,2d,0.7,0.015,0.08333333333333333,ALL,20.0
4,2d,0.537542662116041,0.03,0.08333333333333333,ALL,586.0
4,2d,0.6090750436300174,0.06,0.08333333333333333,ALL,573.0
4,2d,0.735191637630662,0.12,0.08333333333333333,ALL,574.0
4,2d,0.8273381294964028,0.25,0.08333333333333333,ALL,556.0
4,2d,0.9377224199288257,0.5,0.08333333333333333,ALL,562.0
4,2d,0.9883720930232558,1.0,0.08333333333333333,ALL,258.0
5,2d,0.48717948717948717,0.0,0.11666666666666667,ALL,234.0
5,2d,0.7142857142857143,0.015,0.11666666666666667,ALL,14.0
5,2d,0.5930232558139535,0.03,0.11666666666666667,ALL,430.0
5,2d,0.6329411764705882,0.06,0.11666666666666667,ALL,425.0
5,2d,0.6900726392251816,0.12,0.11666666666666667,ALL,413.0
5,2d,0.8873239436619719,0.25,0.11666666666666667,ALL,426.0
5,2d,0.976303317535545,0.5,0.11666666666666667,ALL,422.0
5,2d,1.0,1.0,0.11666666666666667,ALL,188.0
6,2d,0.5630252100840336,0.0,0.15,ALL,238.0
6,2d,0.3333333333333333,0.015,0.15,ALL,18.0
6,2d,0.5986842105263158,0.03,0.15,ALL,456.0
6,2d,0.6423841059602649,0.06,0.15,ALL,453.0
6,2d,0.8102345415778252,0.12,0.15,ALL,469.0
6,2d,0.9294354838709677,0.25,0.15,ALL,496.0
6,2d,0.9760589318600368,0.5,0.15,ALL,543.0
6,2d,1.0,1.0,0.15,ALL,234.0
7,2d,0.48872180451127817,0.0,0.2,ALL,266.0
7,2d,0.5,0.015,0.2,ALL,16.0
7,2d,0.5842911877394636,0.03,0.2,ALL,522.0
7,2d,0.6950757575757576,0.06,0.2,ALL,528.0
7,2d,0.8238993710691824,0.12,0.2,ALL,477.0
7,2d,0.9676724137931034,0.25,0.2,ALL,464.0
7,2d,0.9845132743362832,0.5,0.2,ALL,452.0
7,2d,1.0,1.0,0.2,ALL,212.0
8,2d,0.4716981132075472,0.0,0.26666666666666666,ALL,212.0
8,2d,0.7,0.015,0.26666666666666666,ALL,20.0
8,2d,0.5881006864988558,0.03,0.26666666666666666,ALL,437.0
8,2d,0.6816143497757847,0.06,0.26666666666666666,ALL,446.0
8,2d,0.8423153692614771,0.12,0.26666666666666666,ALL,501.0
8,2d,0.9487179487179487,0.25,0.26666666666666666,ALL,468.0
8,2d,0.9913419913419913,0.5,0.26666666666666666,ALL,462.0
8,2d,1.0,1.0,0.26666666666666666,ALL,210.0
9,2d,0.4678111587982833,0.0,0.35,ALL,233.0
9,2d,0.625,0.015,0.35,ALL,16.0
9,2d,0.6236323851203501,0.03,0.35,ALL,457.0
9,2d,0.7419354838709677,0.06,0.35,ALL,465.0
9,2d,0.8369304556354916,0.12,0.35,ALL,417.0
9,2d,0.9702970297029703,0.25,0.35,ALL,404.0
9,2d,0.9951807228915662,0.5,0.35,ALL,415.0
9,2d,1.0,1.0,0.35,ALL,188.0
10,2d,0.4581673306772908,0.0,0.45,ALL,251.0
10,2d,0.625,0.015,0.45,ALL,16.0
10,2d,0.6540084388185654,0.03,0.45,ALL,474.0
10,2d,0.7386609071274298,0.06,0.45,ALL,463.0
10,2d,0.8744939271255061,0.12,0.45,ALL,494.0
10,2d,0.969811320754717,0.25,0.45,ALL,530.0
10,2d,0.9981203007518797,0.5,0.45,ALL,532.0
10,2d,1.0,1.0,0.45,ALL,204.0
11,2d,0.575187969924812,0.0,0.6,ALL,266.0
11,2d,0.5454545454545454,0.015,0.6,ALL,22.0
11,2d,0.6026615969581749,0.03,0.6,ALL,526.0
11,2d,0.7489711934156379,0.06,0.6,ALL,486.0
11,2d,0.8884297520661157,0.12,0.6,ALL,484.0
11,2d,0.9793388429752066,0.25,0.6,ALL,484.0
11,2d,0.9958333333333333,0.5,0.6,ALL,480.0
11,2d,1.0,1.0,0.6,ALL,258.0
12,2d,0.47619047619047616,0.0,0.8,ALL,210.0
12,2d,0.3333333333333333,0.015,0.8,ALL,18.0
12,2d,0.6769911504424779,0.03,0.8,ALL,452.0
12,2d,0.7901960784313725,0.06,0.8,ALL,510.0
12,2d,0.907843137254902,0.12,0.8,ALL,510.0
12,2d,0.9745098039215686,0.25,0.8,ALL,510.0
12,2d,0.993801652892562,0.5,0.8,ALL,484.0
12,2d,1.0,1.0,0.8,ALL,215.0
13,2d,0.4594594594594595,0.0,1.0666666666666667,ALL,148.0
13,2d,0.6,0.015,1.0666666666666667,ALL,10.0
13,2d,0.7355371900826446,0.03,1.0666666666666667,ALL,242.0
13,2d,0.8136363636363636,0.06,1.0666666666666667,ALL,220.0
13,2d,0.9036144578313253,0.12,1.0666666666666667,ALL,249.0
13,2d,0.9746376811594203,0.25,1.0666666666666667,ALL,276.0
13,2d,0.9935483870967742,0.5,1.0666666666666667,ALL,310.0
13,2d,1.0,1.0,1.0666666666666667,ALL,153.0
14,2d,0.5,0.0,1.4166666666666667,ALL,4.0
14,2d,0.625,0.015,1.4166666666666667,ALL,8.0
14,2d,0.625,0.03,1.4166666666666667,ALL,56.0
14,2d,0.6785714285714286,0.06,1.4166666666666667,ALL,84.0
14,2d,0.9285714285714286,0.12,1.4166666666666667,ALL,84.0
14,2d,0.9625,0.25,1.4166666666666667,ALL,80.0
14,2d,1.0,0.5,1.4166666666666667,ALL,66.0
14,2d,1.0,1.0,1.4166666666666667,ALL,24.0
15,2d,0.625,0.015,1.9166666666666667,ALL,8.0
15,2d,0.6,0.03,1.9166666666666667,ALL,40.0
15,2d,0.875,0.06,1.9166666666666667,ALL,40.0
15,2d,0.95,0.12,1.9166666666666667,ALL,40.0
15,2d,1.0,0.25,1.9166666666666667,ALL,44.0
15,2d,1.0,0.5,1.9166666666666667,ALL,56.0
15,2d,1.0,1.0,1.9166666666666667,ALL,32.0
