di,dotmode,y,x,dur,subj,ntrials
1,2d,0.5078125,0.0,0.03333333333333333,ALL,128.0
1,2d,0.5,0.015,0.03333333333333333,ALL,14.0
1,2d,0.47530864197530864,0.03,0.03333333333333333,ALL,324.0
1,2d,0.4876543209876543,0.06,0.03333333333333333,ALL,324.0
1,2d,0.4968944099378882,0.12,0.03333333333333333,ALL,322.0
1,2d,0.53125,0.25,0.03333333333333333,ALL,320.0
1,2d,0.5650406504065041,0.5,0.03333333333333333,ALL,246.0
1,2d,0.5642857142857143,1.0,0.03333333333333333,ALL,140.0
2,2d,0.4875,0.0,0.05,ALL,160.0
2,2d,0.3333333333333333,0.015,0.05,ALL,18.0
2,2d,0.5051546391752577,0.03,0.05,ALL,388.0
2,2d,0.5013333333333333,0.06,0.05,ALL,375.0
2,2d,0.5194444444444445,0.12,0.05,ALL,360.0
2,2d,0.6205882352941177,0.25,0.05,ALL,340.0
2,2d,0.7101449275362319,0.5,0.05,ALL,414.0
2,2d,0.8220338983050848,1.0,0.05,ALL,236.0
3,2d,0.49375,0.0,0.06666666666666667,ALL,160.0
3,2d,0.5,0.015,0.06666666666666667,ALL,14.0
3,2d,0.43636363636363634,0.03,0.06666666666666667,ALL,330.0
3,2d,0.5884146341463414,0.06,0.06666666666666667,ALL,328.0
3,2d,0.656441717791411,0.12,0.06666666666666667,ALL,326.0
3,2d,0.7546583850931677,0.25,0.06666666666666667,ALL,322.0
3,2d,0.8897058823529411,0.5,0.06666666666666667,ALL,272.0
3,2d,0.9785714285714285,1.0,0.06666666666666667,ALL,140.0
4,2d,0.5466666666666666,0.0,0.08333333333333333,ALL,150.0
4,2d,0.9,0.015,0.08333333333333333,ALL,10.0
4,2d,0.5185185185185185,0.03,0.08333333333333333,ALL,324.0
4,2d,0.5909090909090909,0.06,0.08333333333333333,ALL,286.0
4,2d,0.7054794520547946,0.12,0.08333333333333333,ALL,292.0
4,2d,0.8431372549019608,0.25,0.08333333333333333,ALL,306.0
4,2d,0.9257142857142857,0.5,0.08333333333333333,ALL,350.0
4,2d,0.9785714285714285,1.0,0.08333333333333333,ALL,140.0
5,2d,0.475,0.0,0.1,ALL,120.0
5,2d,0.5,0.015,0.1,ALL,10.0
5,2d,0.5610687022900763,0.03,0.1,ALL,262.0
5,2d,0.627177700348432,0.06,0.1,ALL,287.0
5,2d,0.7659574468085106,0.12,0.1,ALL,282.0
5,2d,0.808,0.25,0.1,ALL,250.0
5,2d,0.9575471698113207,0.5,0.1,ALL,212.0
5,2d,1.0,1.0,0.1,ALL,118.0
6,2d,0.48717948717948717,0.0,0.11666666666666667,ALL,234.0
6,2d,0.7142857142857143,0.015,0.11666666666666667,ALL,14.0
6,2d,0.5930232558139535,0.03,0.11666666666666667,ALL,430.0
6,2d,0.6329411764705882,0.06,0.11666666666666667,ALL,425.0
6,2d,0.6900726392251816,0.12,0.11666666666666667,ALL,413.0
6,2d,0.8873239436619719,0.25,0.11666666666666667,ALL,426.0
6,2d,0.976303317535545,0.5,0.11666666666666667,ALL,422.0
6,2d,1.0,1.0,0.11666666666666667,ALL,188.0
7,2d,0.512987012987013,0.0,0.15,ALL,154.0
7,2d,0.3333333333333333,0.015,0.15,ALL,12.0
7,2d,0.577922077922078,0.03,0.15,ALL,308.0
7,2d,0.640117994100295,0.06,0.15,ALL,339.0
7,2d,0.7926829268292683,0.12,0.15,ALL,328.0
7,2d,0.930635838150289,0.25,0.15,ALL,346.0
7,2d,0.968421052631579,0.5,0.15,ALL,380.0
7,2d,1.0,1.0,0.15,ALL,164.0
8,2d,0.6019417475728155,0.0,0.18333333333333332,ALL,206.0
8,2d,0.35714285714285715,0.015,0.18333333333333332,ALL,14.0
8,2d,0.5926829268292683,0.03,0.18333333333333332,ALL,410.0
8,2d,0.6750629722921915,0.06,0.18333333333333332,ALL,397.0
8,2d,0.8275862068965517,0.12,0.18333333333333332,ALL,435.0
8,2d,0.956221198156682,0.25,0.18333333333333332,ALL,434.0
8,2d,0.9849624060150376,0.5,0.18333333333333332,ALL,399.0
8,2d,1.0,1.0,0.18333333333333332,ALL,164.0
9,2d,0.4318181818181818,0.0,0.23333333333333334,ALL,176.0
9,2d,0.6666666666666666,0.015,0.23333333333333334,ALL,12.0
9,2d,0.6067073170731707,0.03,0.23333333333333334,ALL,328.0
9,2d,0.6996699669966997,0.06,0.23333333333333334,ALL,303.0
9,2d,0.8493150684931506,0.12,0.23333333333333334,ALL,292.0
9,2d,0.9605263157894737,0.25,0.23333333333333334,ALL,304.0
9,2d,0.9852507374631269,0.5,0.23333333333333334,ALL,339.0
9,2d,1.0,1.0,0.23333333333333334,ALL,188.0
10,2d,0.47435897435897434,0.0,0.2833333333333333,ALL,234.0
10,2d,0.6842105263157895,0.015,0.2833333333333333,ALL,19.0
10,2d,0.59375,0.03,0.2833333333333333,ALL,480.0
10,2d,0.7072164948453609,0.06,0.2833333333333333,ALL,485.0
10,2d,0.8431818181818181,0.12,0.2833333333333333,ALL,440.0
10,2d,0.9475,0.25,0.2833333333333333,ALL,400.0
10,2d,0.9975845410628019,0.5,0.2833333333333333,ALL,414.0
10,2d,1.0,1.0,0.2833333333333333,ALL,188.0
11,2d,0.46368715083798884,0.0,0.36666666666666664,ALL,179.0
11,2d,0.6153846153846154,0.015,0.36666666666666664,ALL,13.0
11,2d,0.6213872832369942,0.03,0.36666666666666664,ALL,346.0
11,2d,0.7255434782608695,0.06,0.36666666666666664,ALL,368.0
11,2d,0.8265582655826558,0.12,0.36666666666666664,ALL,369.0
11,2d,0.9712643678160919,0.25,0.36666666666666664,ALL,348.0
11,2d,0.9941176470588236,0.5,0.36666666666666664,ALL,340.0
11,2d,1.0,1.0,0.36666666666666664,ALL,140.0
12,2d,0.46408839779005523,0.0,0.45,ALL,181.0
12,2d,0.7142857142857143,0.015,0.45,ALL,14.0
12,2d,0.6454081632653061,0.03,0.45,ALL,392.0
12,2d,0.717948717948718,0.06,0.45,ALL,351.0
12,2d,0.8733509234828496,0.12,0.45,ALL,379.0
12,2d,0.9701834862385321,0.25,0.45,ALL,436.0
12,2d,1.0,0.5,0.45,ALL,431.0
12,2d,1.0,1.0,0.45,ALL,204.0
13,2d,0.5545454545454546,0.0,0.5666666666666667,ALL,220.0
13,2d,0.4375,0.015,0.5666666666666667,ALL,16.0
13,2d,0.6085858585858586,0.03,0.5666666666666667,ALL,396.0
13,2d,0.7453703703703703,0.06,0.5666666666666667,ALL,432.0
13,2d,0.9020979020979021,0.12,0.5666666666666667,ALL,429.0
13,2d,0.9800995024875622,0.25,0.5666666666666667,ALL,402.0
13,2d,0.9921052631578947,0.5,0.5666666666666667,ALL,380.0
13,2d,1.0,1.0,0.5666666666666667,ALL,164.0
14,2d,0.5533980582524272,0.0,0.7166666666666667,ALL,206.0
14,2d,0.3888888888888889,0.015,0.7166666666666667,ALL,18.0
14,2d,0.6504854368932039,0.03,0.7166666666666667,ALL,412.0
14,2d,0.782608695652174,0.06,0.7166666666666667,ALL,414.0
14,2d,0.8800904977375565,0.12,0.7166666666666667,ALL,442.0
14,2d,0.9760348583877996,0.25,0.7166666666666667,ALL,459.0
14,2d,0.9977973568281938,0.5,0.7166666666666667,ALL,454.0
14,2d,1.0,1.0,0.7166666666666667,ALL,180.0
15,2d,0.3902439024390244,0.0,0.9166666666666666,ALL,164.0
15,2d,0.5,0.015,0.9166666666666666,ALL,14.0
15,2d,0.7038043478260869,0.03,0.9166666666666666,ALL,368.0
