di,dotmode,y,x,dur,subj,ntrials
1,2d,0.5078125,0.0,0.03333333333333333,ALL,128.0
1,2d,0.5,0.015,0.03333333333333333,ALL,14.0
1,2d,0.47530864197530864,0.03,0.03333333333333333,ALL,324.0
1,2d,0.4876543209876543,0.06,0.03333333333333333,ALL,324.0
1,2d,0.4968944099378882,0.12,0.03333333333333333,ALL,322.0
1,2d,0.53125,0.25,0.03333333333333333,ALL,320.0
1,2d,0.5650406504065041,0.5,0.03333333333333333,ALL,246.0
1,2d,0.5642857142857143,1.0,0.03333333333333333,ALL,140.0
2,2d,0.4875,0.0,0.05,ALL,160.0
2,2d,0.3333333333333333,0.015,0.05,ALL,18.0
2,2d,0.5051546391752577,0.03,0.05,ALL,388.0
2,2d,0.5013333333333333,0.06,0.05,ALL,375.0
2,2d,0.5194444444444445,0.12,0.05,ALL,360.0
2,2d,0.6205882352941177,0.25,0.05,ALL,340.0
2,2d,0.7101449275362319,0.5,0.05,ALL,414.0
2,2d,0.8220338983050848,1.0,0.05,ALL,236.0
4,2d,0.49375,0.0,0.06666666666666667,ALL,160.0
4,2d,0.5,0.015,0.06666666666666667,ALL,14.0
4,2d,0.43636363636363634,0.03,0.06666666666666667,ALL,330.0
4,2d,0.5884146341463414,0.06,0.06666666666666667,ALL,328.0
4,2d,0.656441717791411,0.12,0.06666666666666667,ALL,326.0
4,2d,0.7546583850931677,0.25,0.06666666666666667,ALL,322.0
4,2d,0.8897058823529411,0.5,0.06666666666666667,ALL,272.0
4,2d,0.9785714285714285,1.0,0.06666666666666667,ALL,140.0
5,2d,0.5466666666666666,0.0,0.08333333333333333,ALL,150.0
5,2d,0.9,0.015,0.08333333333333333,ALL,10.0
5,2d,0.5185185185185185,0.03,0.08333333333333333,ALL,324.0
5,2d,0.5909090909090909,0.06,0.08333333333333333,ALL,286.0
5,2d,0.7054794520547946,0.12,0.08333333333333333,ALL,292.0
5,2d,0.8431372549019608,0.25,0.08333333333333333,ALL,306.0
5,2d,0.9257142857142857,0.5,0.08333333333333333,ALL,350.0
5,2d,0.9785714285714285,1.0,0.08333333333333333,ALL,140.0
6,2d,0.475,0.0,0.1,ALL,120.0
6,2d,0.5,0.015,0.1,ALL,10.0
6,2d,0.5610687022900763,0.03,0.1,ALL,262.0
6,2d,0.627177700348432,0.06,0.1,ALL,287.0
6,2d,0.7659574468085106,0.12,0.1,ALL,282.0
6,2d,0.808,0.25,0.1,ALL,250.0
6,2d,0.9575471698113207,0.5,0.1,ALL,212.0
6,2d,1.0,1.0,0.1,ALL,118.0
7,2d,0.48717948717948717,0.0,0.11666666666666667,ALL,234.0
7,2d,0.7142857142857143,0.015,0.11666666666666667,ALL,14.0
7,2d,0.5930232558139535,0.03,0.11666666666666667,ALL,430.0
7,2d,0.6329411764705882,0.06,0.11666666666666667,ALL,425.0
7,2d,0.6900726392251816,0.12,0.11666666666666667,ALL,413.0
7,2d,0.8873239436619719,0.25,0.11666666666666667,ALL,426.0
7,2d,0.976303317535545,0.5,0.11666666666666667,ALL,422.0
7,2d,1.0,1.0,0.11666666666666667,ALL,188.0
8,2d,0.512987012987013,0.0,0.15,ALL,154.0
8,2d,0.3333333333333333,0.015,0.15,ALL,12.0
8,2d,0.577922077922078,0.03,0.15,ALL,308.0
8,2d,0.640117994100295,0.06,0.15,ALL,339.0
8,2d,0.7926829268292683,0.12,0.15,ALL,328.0
8,2d,0.930635838150289,0.25,0.15,ALL,346.0
8,2d,0.968421052631579,0.5,0.15,ALL,380.0
8,2d,1.0,1.0,0.15,ALL,164.0
9,2d,0.6582278481012658,0.0,0.18333333333333332,ALL,158.0
9,2d,0.375,0.015,0.18333333333333332,ALL,8.0
9,2d,0.6043956043956044,0.03,0.18333333333333332,ALL,273.0
9,2d,0.6895161290322581,0.06,0.18333333333333332,ALL,248.0
9,2d,0.8200692041522492,0.12,0.18333333333333332,ALL,289.0
9,2d,0.9437086092715232,0.25,0.18333333333333332,ALL,302.0
9,2d,0.9871794871794872,0.5,0.18333333333333332,ALL,312.0
9,2d,1.0,1.0,0.18333333333333332,ALL,105.0
10,2d,0.421875,0.0,0.21666666666666667,ALL,192.0
10,2d,0.5,0.015,0.21666666666666667,ALL,14.0
10,2d,0.5919395465994962,0.03,0.21666666666666667,ALL,397.0
10,2d,0.6852791878172588,0.06,0.21666666666666667,ALL,394.0
10,2d,0.8389057750759878,0.12,0.21666666666666667,ALL,329.0
10,2d,0.9711538461538461,0.25,0.21666666666666667,ALL,312.0
10,2d,0.9867986798679867,0.5,0.21666666666666667,ALL,303.0
10,2d,1.0,1.0,0.21666666666666667,ALL,177.0
11,2d,0.5,0.0,0.26666666666666666,ALL,192.0
11,2d,0.75,0.015,0.26666666666666666,ALL,16.0
11,2d,0.587431693989071,0.03,0.26666666666666666,ALL,366.0
11,2d,0.688953488372093,0.06,0.26666666666666666,ALL,344.0
11,2d,0.850632911392405,0.12,0.26666666666666666,ALL,395.0
11,2d,0.9467005076142132,0.25,0.26666666666666666,ALL,394.0
11,2d,0.9895561357702349,0.5,0.26666666666666666,ALL,383.0
11,2d,1.0,1.0,0.26666666666666666,ALL,164.0
12,2d,0.430939226519337,0.0,0.3333333333333333,ALL,181.0
12,2d,0.5714285714285714,0.015,0.3333333333333333,ALL,14.0
12,2d,0.6170212765957447,0.03,0.3333333333333333,ALL,376.0
12,2d,0.7167070217917676,0.06,0.3333333333333333,ALL,413.0
12,2d,0.8240963855421687,0.12,0.3333333333333333,ALL,415.0
12,2d,0.9696969696969697,0.25,0.3333333333333333,ALL,396.0
12,2d,1.0,0.5,0.3333333333333333,ALL,360.0
12,2d,1.0,1.0,0.3333333333333333,ALL,164.0
13,2d,0.49079754601226994,0.0,0.4166666666666667,ALL,163.0
13,2d,0.5,0.015,0.4166666666666667,ALL,12.0
13,2d,0.617737003058104,0.03,0.4166666666666667,ALL,327.0
13,2d,0.73,0.06,0.4166666666666667,ALL,300.0
13,2d,0.867109634551495,0.12,0.4166666666666667,ALL,301.0
13,2d,0.978125,0.25,0.4166666666666667,ALL,320.0
13,2d,0.9932432432432432,0.5,0.4166666666666667,ALL,296.0
13,2d,1.0,1.0,0.4166666666666667,ALL,140.0
14,2d,0.43209876543209874,0.0,0.5,ALL,162.0
14,2d,0.75,0.015,0.5,ALL,16.0
14,2d,0.6711956521739131,0.03,0.5,ALL,368.0
14,2d,0.7522388059701492,0.06,0.5,ALL,335.0
14,2d,0.8866279069767442,0.12,0.5,ALL,344.0
14,2d,0.9634831460674157,0.25,0.5,ALL,356.0
14,2d,0.9975961538461539,0.5,0.5,ALL,416.0
14,2d,1.0,1.0,0.5,ALL,204.0
15,2d,0.5728155339805825,0.0,0.6166666666666667,ALL,206.0
15,2d,0.5,0.015,0.6166666666666667,ALL,10.0
15,2d,0.5870206489675516,0.03,0.6166666666666667,ALL,339.0
15,2d,0.7367149758454107,0.06,0.6166666666666667,ALL,414.0
15,2d,0.8786407766990292,0.12,0.6166666666666667,ALL,412.0
15,2d,0.9789473684210527,0.25,0.6166666666666667,ALL,380.0
15,2d,0.9939759036144579,0.5,0.6166666666666667,ALL,332.0
15,2d,1.0,1.0,0.6166666666666667,ALL,140.0
16,2d,0.5485714285714286,0.0,0.7666666666666667,ALL,175.0
16,2d,0.3125,0.015,0.7666666666666667,ALL,16.0
16,2d,0.6626506024096386,0.03,0.7666666666666667,ALL,332.0
16,2d,0.7911392405063291,0.06,0.7666666666666667,ALL,316.0
