di,dotmode,y,x,dur,subj,ntrials
1,2d,0.5078125,0.0,0.03333333333333333,ALL,128.0
1,2d,0.5,0.015,0.03333333333333333,ALL,14.0
1,2d,0.47530864197530864,0.03,0.03333333333333333,ALL,324.0
1,2d,0.4876543209876543,0.06,0.03333333333333333,ALL,324.0
1,2d,0.4968944099378882,0.12,0.03333333333333333,ALL,322.0
1,2d,0.53125,0.25,0.03333333333333333,ALL,320.0
1,2d,0.5650406504065041,0.5,0.03333333333333333,ALL,246.0
1,2d,0.5642857142857143,1.0,0.03333333333333333,ALL,140.0
2,2d,0.4875,0.0,0.05,ALL,160.0
2,2d,0.3333333333333333,0.015,0.05,ALL,18.0
2,2d,0.5051546391752577,0.03,0.05,ALL,388.0
2,2d,0.5013333333333333,0.06,0.05,ALL,375.0
2,2d,0.5194444444444445,0.12,0.05,ALL,360.0
2,2d,0.6205882352941177,0.25,0.05,ALL,340.0
2,2d,0.7101449275362319,0.5,0.05,ALL,414.0
2,2d,0.8220338983050848,1.0,0.05,ALL,236.0
3,2d,0.49375,0.0,0.06666666666666667,ALL,160.0
3,2d,0.5,0.015,0.06666666666666667,ALL,14.0
3,2d,0.43636363636363634,0.03,0.06666666666666667,ALL,330.0
3,2d,0.5884146341463414,0.06,0.06666666666666667,ALL,328.0
3,2d,0.656441717791411,0.12,0.06666666666666667,ALL,326.0
3,2d,0.7546583850931677,0.25,0.06666666666666667,ALL,322.0
3,2d,0.8897058823529411,0.5,0.06666666666666667,ALL,272.0
3,2d,0.9785714285714285,1.0,0.06666666666666667,ALL,140.0
4,2d,0.5466666666666666,0.0,0.08333333333333333,ALL,150.0
4,2d,0.9,0.015,0.08333333333333333,ALL,10.0
4,2d,0.5185185185185185,0.03,0.08333333333333333,ALL,324.0
4,2d,0.5909090909090909,0.06,0.08333333333333333,ALL,286.0
4,2d,0.7054794520547946,0.12,0.08333333333333333,ALL,292.0
4,2d,0.8431372549019608,0.25,0.08333333333333333,ALL,306.0
4,2d,0.9257142857142857,0.5,0.08333333333333333,ALL,350.0
4,2d,0.9785714285714285,1.0,0.08333333333333333,ALL,140.0
5,2d,0.475,0.0,0.1,ALL,120.0
5,2d,0.5,0.015,0.1,ALL,10.0
5,2d,0.5610687022900763,0.03,0.1,ALL,262.0
5,2d,0.627177700348432,0.06,0.1,ALL,287.0
5,2d,0.7659574468085106,0.12,0.1,ALL,282.0
5,2d,0.808,0.25,0.1,ALL,250.0
5,2d,0.9575471698113207,0.5,0.1,ALL,212.0
5,2d,1.0,1.0,0.1,ALL,118.0
6,2d,0.48717948717948717,0.0,0.11666666666666667,ALL,234.0
6,2d,0.7142857142857143,0.015,0.11666666666666667,ALL,14.0
6,2d,0.5930232558139535,0.03,0.11666666666666667,ALL,430.0
6,2d,0.6329411764705882,0.06,0.11666666666666667,ALL,425.0
6,2d,0.6900726392251816,0.12,0.11666666666666667,ALL,413.0
6,2d,0.8873239436619719,0.25,0.11666666666666667,ALL,426.0
6,2d,0.976303317535545,0.5,0.11666666666666667,ALL,422.0
6,2d,1.0,1.0,0.11666666666666667,ALL,188.0
7,2d,0.5630252100840336,0.0,0.15,ALL,238.0
7,2d,0.3333333333333333,0.015,0.15,ALL,18.0
7,2d,0.5986842105263158,0.03,0.15,ALL,456.0
7,2d,0.6423841059602649,0.06,0.15,ALL,453.0
7,2d,0.8102345415778252,0.12,0.15,ALL,469.0
7,2d,0.9294354838709677,0.25,0.15,ALL,496.0
7,2d,0.9760589318600368,0.5,0.15,ALL,543.0
7,2d,1.0,1.0,0.15,ALL,234.0
8,2d,0.5412371134020618,0.0,0.2,ALL,194.0
8,2d,0.42857142857142855,0.015,0.2,ALL,14.0
8,2d,0.6019900497512438,0.03,0.2,ALL,402.0
8,2d,0.6862745098039216,0.06,0.2,ALL,408.0
8,2d,0.8321342925659473,0.12,0.2,ALL,417.0
8,2d,0.9690140845070423,0.25,0.2,ALL,355.0
8,2d,0.9780564263322884,0.5,0.2,ALL,319.0
8,2d,1.0,1.0,0.2,ALL,164.0
9,2d,0.4375,0.0,0.25,ALL,208.0
9,2d,0.75,0.015,0.25,ALL,16.0
9,2d,0.5658536585365853,0.03,0.25,ALL,410.0
9,2d,0.7146282973621103,0.06,0.25,ALL,417.0
9,2d,0.8443804034582133,0.12,0.25,ALL,347.0
9,2d,0.9509043927648578,0.25,0.25,ALL,387.0
9,2d,0.9929245283018868,0.5,0.25,ALL,424.0
9,2d,1.0,1.0,0.25,ALL,188.0
10,2d,0.45145631067961167,0.0,0.31666666666666665,ALL,206.0
10,2d,0.6666666666666666,0.015,0.31666666666666665,ALL,15.0
10,2d,0.6116504854368932,0.03,0.31666666666666665,ALL,412.0
10,2d,0.7196029776674938,0.06,0.31666666666666665,ALL,403.0
10,2d,0.8387096774193549,0.12,0.31666666666666665,ALL,403.0
10,2d,0.9576059850374065,0.25,0.31666666666666665,ALL,401.0
10,2d,0.9974619289340102,0.5,0.31666666666666665,ALL,394.0
10,2d,1.0,1.0,0.31666666666666665,ALL,188.0
11,2d,0.4681818181818182,0.0,0.4,ALL,220.0
11,2d,0.5,0.015,0.4,ALL,14.0
11,2d,0.6368159203980099,0.03,0.4,ALL,402.0
11,2d,0.7004950495049505,0.06,0.4,ALL,404.0
11,2d,0.8469601677148847,0.12,0.4,ALL,477.0
11,2d,0.9790794979079498,0.25,0.4,ALL,478.0
11,2d,0.995575221238938,0.5,0.4,ALL,452.0
11,2d,1.0,1.0,0.4,ALL,188.0
12,2d,0.5048076923076923,0.0,0.5166666666666667,ALL,208.0
12,2d,0.7058823529411765,0.015,0.5166666666666667,ALL,17.0
12,2d,0.6335697399527187,0.03,0.5166666666666667,ALL,423.0
12,2d,0.7464454976303317,0.06,0.5166666666666667,ALL,422.0
12,2d,0.8923884514435696,0.12,0.5166666666666667,ALL,381.0
12,2d,0.9630606860158312,0.25,0.5166666666666667,ALL,379.0
12,2d,0.9946524064171123,0.5,0.5166666666666667,ALL,374.0
12,2d,1.0,1.0,0.5166666666666667,ALL,156.0
13,2d,0.5773195876288659,0.0,0.65,ALL,194.0
13,2d,0.5,0.015,0.65,ALL,14.0
13,2d,0.6146095717884131,0.03,0.65,ALL,397.0
13,2d,0.7686915887850467,0.06,0.65,ALL,428.0
13,2d,0.881104033970276,0.12,0.65,ALL,471.0
13,2d,0.9787234042553191,0.25,0.65,ALL,470.0
13,2d,0.9953596287703016,0.5,0.65,ALL,431.0
13,2d,1.0,1.0,0.65,ALL,196.0
14,2d,0.47115384615384615,0.0,0.8333333333333334,ALL,208.0
14,2d,0.3333333333333333,0.015,0.8333333333333334,ALL,18.0
14,2d,0.6777251184834123,0.03,0.8333333333333334,ALL,422.0
14,2d,0.7932692307692307,0.06,0.8333333333333334,ALL,416.0
14,2d,0.9095607235142119,0.12,0.8333333333333334,ALL,387.0
14,2d,0.9769230769230769,0.25,0.8333333333333334,ALL,390.0
14,2d,0.9953596287703016,0.5,0.8333333333333334,ALL,431.0
14,2d,1.0,1.0,0.8333333333333334,ALL,207.0
15,2d,0.42592592592592593,0.0,1.0666666666666667,ALL,108.0
15,2d,0.6,0.015,1.0666666666666667,ALL,10.0
15,2d,0.7102803738317757,0.03,1.0666666666666667,ALL,214.0
15,2d,0.8148148148148148,0.06,1.0666666666666667,ALL,216.0
15,2d,0.9020408163265307,0.12,1.0666666666666667,ALL,245.0
15,2d,0.9728682170542635,0.25,1.0666666666666667,ALL,258.0
